"ROADID","Dir","i","j","AUTO","SUT","MUT","SPEED","LENGTH","num_lanes","FCLASS","zone","County","waterf","noisef"
41820,1,33791,33792,1605.200404,0.000000,73.047473,23.977904,0.693146,1,5,180437,GREENE,1,1
41820,-1,33792,33791,1507.999557,0.000000,60.244632,32.998537,0.693146,1,5,180437,GREENE,1,1
41821,1,33925,33926,868.988439,0.000000,73.450946,51.999849,0.458886,1,4,180450,GREENE,1,1
41821,-1,33926,33925,930.633957,0.000000,49.193097,51.999849,0.458886,1,4,180450,GREENE,1,1
41822,1,33895,33896,1072.461620,0.000000,70.268484,51.999698,1.010413,1,4,180448,GREENE,1,1
41822,-1,33896,33895,1130.886825,0.000000,48.990655,51.999688,1.010413,1,4,180448,GREENE,1,1
41823,1,33896,33929,1072.461620,0.000000,70.268484,51.999697,1.035309,1,4,180448,GREENE,1,1
41823,-1,33929,33896,1130.886825,0.000000,48.990655,51.999692,1.035309,1,4,180448,GREENE,1,1
41824,1,33929,33930,1072.461620,0.000000,70.268484,35.288122,1.053245,1,4,180448,GREENE,1,1
41824,-1,33930,33929,1130.886825,0.000000,48.990655,51.999695,1.053245,1,4,180448,GREENE,1,1
41825,1,33767,33768,434.224193,0.000000,17.670688,47.999985,0.649150,1,5,180428,GREENE,1,1
41825,-1,33768,33767,446.176304,0.000000,22.632602,47.999981,0.649150,1,5,180428,GREENE,1,1
41826,1,33768,33786,434.224193,0.000000,17.670688,47.999986,0.649135,1,5,180428,GREENE,1,1
41826,-1,33786,33768,446.176304,0.000000,22.632602,47.999982,0.649135,1,5,180428,GREENE,1,1
41827,1,33786,33782,434.224193,0.000000,17.670688,47.999988,0.649187,1,5,180428,GREENE,1,1
41827,-1,33782,33786,446.176304,0.000000,22.632602,47.999984,0.649187,1,5,180428,GREENE,1,1
41828,1,33782,33783,434.224193,0.000000,17.670688,47.999984,0.649163,1,5,180439,GREENE,1,1
41828,-1,33783,33782,446.176304,0.000000,22.632602,47.999981,0.649163,1,5,180439,GREENE,1,1
41829,1,39437,39436,452.437416,0.000000,191.751316,48.996790,0.099252,1,7,180536,GREENE,1,1
41829,-1,39436,39437,361.302970,0.000000,104.976190,48.999347,0.099252,1,7,180536,GREENE,1,1
41830,1,39436,39431,452.437416,0.000000,191.751316,48.996792,0.099511,1,7,180536,GREENE,1,1
41830,-1,39431,39436,361.302970,0.000000,104.976190,48.999345,0.099511,1,7,180536,GREENE,1,1
41831,1,33783,33790,1036.710627,0.000000,62.171935,47.999436,0.775572,1,5,180436,GREENE,1,1
41831,-1,33790,33783,981.798684,0.000000,51.043411,47.999575,0.775572,1,5,180436,GREENE,1,1
41832,1,33790,33769,1036.710627,0.000000,62.171935,47.999436,0.775571,1,5,180428,GREENE,1,1
41832,-1,33769,33790,981.798684,0.000000,51.043411,47.999574,0.775571,1,5,180428,GREENE,1,1
41833,1,33769,33770,1036.710627,0.000000,62.171935,47.999440,0.333716,1,5,180428,GREENE,1,1
41833,-1,33770,33769,981.798684,0.000000,51.043411,47.999577,0.333716,1,5,180428,GREENE,1,1
41834,1,33796,33719,1473.387894,0.000000,68.632489,47.997948,0.607752,1,5,180428,GREENE,1,1
41834,-1,33719,33796,1436.248719,0.000000,55.629998,47.998268,0.607752,1,5,180428,GREENE,1,1
41835,1,39431,39432,452.437416,0.000000,191.751316,47.999802,0.154008,1,5,180536,GREENE,1,1
41835,-1,39432,39431,361.302970,0.000000,104.976190,47.999958,0.154008,1,5,180536,GREENE,1,1
41836,1,39433,39434,500.488192,0.000000,29.677008,47.999967,0.248641,1,5,180533,GREENE,1,1
41836,-1,39434,39433,409.489876,0.000000,22.746667,47.999986,0.248641,1,5,180533,GREENE,1,1
41837,1,39434,39422,500.488192,0.000000,29.677008,47.999969,0.248095,1,5,180381,GREENE,1,1
41837,-1,39422,39434,409.489876,0.000000,22.746667,47.999987,0.248095,1,5,180381,GREENE,1,1
41838,1,39422,39423,500.488192,0.000000,29.677008,47.999967,0.248062,1,5,180533,GREENE,1,1
41838,-1,39423,39422,409.489876,0.000000,22.746667,47.999985,0.248062,1,5,180533,GREENE,1,1
41839,1,39480,39488,2449.287998,0.000000,632.157806,50.976390,0.025593,1,3,180535,GREENE,1,1
41839,-1,39488,39480,3847.215577,0.000000,724.250173,50.907187,0.025593,1,3,180535,GREENE,1,1
41840,1,39488,39384,2449.287998,0.000000,632.157806,50.976391,0.025593,1,3,180535,GREENE,1,1
41840,-1,39384,39488,3847.215577,0.000000,724.250173,50.907186,0.025593,1,3,180535,GREENE,1,1
41841,1,39384,39385,2617.833871,0.000000,316.460740,50.987553,1.712035,1,3,180530,GREENE,1,1
41841,-1,39385,39384,2465.890687,0.000000,168.917886,50.993485,1.712035,1,3,180530,GREENE,1,1
41842,1,39385,39507,2617.833871,0.000000,316.460740,50.987552,0.874934,1,3,180531,GREENE,1,1
41842,-1,39507,39385,2465.890687,0.000000,168.917886,50.993486,0.874934,1,3,180531,GREENE,1,1
41843,1,39508,39491,2702.570156,0.000000,296.041150,50.987017,1.730320,1,3,180531,GREENE,1,1
41843,-1,39491,39508,2574.601195,0.000000,152.123451,50.992845,1.730320,1,3,180531,GREENE,1,1
41844,1,39491,39492,2702.570156,0.000000,296.041150,50.987016,1.731751,1,3,180530,GREENE,1,1
41844,-1,39492,39491,2574.601195,0.000000,152.123451,50.992845,1.731751,1,3,180530,GREENE,1,1
41845,1,39721,39722,629.482718,0.000000,2.585551,47.999953,0.834751,1,5,180516,GREENE,1,1
41845,-1,39722,39721,814.804360,0.000000,58.029811,47.999767,0.834751,1,5,180516,GREENE,1,1
41846,1,39722,39785,629.482718,0.000000,2.585551,47.999953,0.859838,1,5,180516,GREENE,1,1
41846,-1,39785,39722,814.804360,0.000000,58.029811,47.999766,0.859838,1,5,180516,GREENE,1,1
41847,1,39785,39786,629.482718,0.000000,2.585551,47.999949,0.855900,1,5,180516,GREENE,1,1
41847,-1,39786,39785,814.804360,0.000000,58.029811,47.999761,0.855900,1,5,180516,GREENE,1,1
41848,1,39786,39780,629.482718,0.000000,2.585551,47.999950,0.842899,1,5,180516,GREENE,1,1
41848,-1,39780,39786,814.804360,0.000000,58.029811,47.999766,0.842899,1,5,180516,GREENE,1,1
41849,1,39783,39788,975.279348,0.000000,4.687325,47.999729,0.810480,1,5,180516,GREENE,1,1
41849,-1,39788,39783,1467.777746,0.000000,14.078197,47.998548,0.810480,1,5,180516,GREENE,1,1
41850,1,39788,39792,975.279348,0.000000,4.687325,47.999730,0.202221,1,5,180516,GREENE,1,1
41850,-1,39792,39788,1467.777746,0.000000,14.078197,47.998547,0.202221,1,5,180516,GREENE,1,1
41851,1,39802,39800,2836.903876,0.000000,2.906078,47.981324,0.400129,1,5,180564,GREENE,1,1
41851,-1,39800,39802,3343.905070,0.000000,5.964520,47.963697,0.400129,1,5,180564,GREENE,1,1
41852,1,39811,39810,2836.903876,0.000000,2.906078,30.024102,0.741252,1,5,180516,GREENE,1,1
41852,-1,39810,39811,3343.905070,0.000000,5.964520,47.963695,0.741252,1,5,180516,GREENE,1,1
41853,1,39767,39768,7277.413847,0.000000,8841.066006,67.915636,4.674080,2,1,180563,GREENE,1,1
41854,1,39774,39787,7305.063590,0.000000,7828.630196,69.077958,0.464398,2,1,180564,GREENE,1,1
41855,1,39787,39342,7305.063590,0.000000,7828.630196,69.077961,0.451110,2,1,180516,GREENE,1,1
41856,1,39536,39558,601.476580,0.000000,2.781471,47.999963,1.316123,1,5,180515,GREENE,1,1
41856,-1,39558,39536,576.710090,0.000000,3.926515,47.999967,1.316123,1,5,180515,GREENE,1,1
41857,1,39558,39560,601.476580,0.000000,2.781471,47.999958,0.677208,1,5,180516,GREENE,1,1
41857,-1,39560,39558,576.710090,0.000000,3.926515,47.999965,0.677208,1,5,180516,GREENE,1,1
41858,1,39362,39363,954.846381,0.000000,4.742346,47.999751,0.711324,1,5,180515,GREENE,1,1
41858,-1,39363,39362,919.689077,0.000000,5.447109,47.999783,0.711324,1,5,180515,GREENE,1,1
41859,1,39723,39721,954.846381,0.000000,4.742346,47.999749,1.397270,1,5,180515,GREENE,1,1
41859,-1,39721,39723,919.689077,0.000000,5.447109,47.999782,1.397270,1,5,180515,GREENE,1,1
41860,1,39537,39538,2716.305492,0.000000,82.806913,47.979405,0.767698,1,5,180532,GREENE,1,1
41860,-1,39538,39537,2452.116184,0.000000,76.602870,47.986231,0.767698,1,5,180532,GREENE,1,1
41861,1,39538,39573,2716.305492,0.000000,82.806913,47.979405,0.776364,1,5,180544,GREENE,1,1
41861,-1,39573,39538,2452.116184,0.000000,76.602870,47.986228,0.776364,1,5,180544,GREENE,1,1
41862,1,39573,39563,2716.305492,0.000000,82.806913,47.979404,0.755621,1,5,180519,GREENE,1,1
41862,-1,39563,39573,2452.116184,0.000000,76.602870,47.986227,0.755621,1,5,180519,GREENE,1,1
41863,1,39563,39564,2716.305492,0.000000,82.806913,47.979410,0.759571,1,5,180544,GREENE,1,1
41863,-1,39564,39563,2452.116184,0.000000,76.602870,47.986230,0.759571,1,5,180544,GREENE,1,1
41864,1,39492,39510,1055.875527,0.000000,8.618337,47.999617,0.471687,1,5,180543,GREENE,1,1
41864,-1,39510,39492,1087.369450,0.000000,8.844139,47.999569,0.471687,1,5,180543,GREENE,1,1
41865,1,39510,39521,1055.875527,0.000000,8.618337,47.999618,0.482591,1,5,180532,GREENE,1,1
41865,-1,39521,39510,1087.369450,0.000000,8.844139,47.999570,0.482591,1,5,180532,GREENE,1,1
41866,1,39521,39522,1055.875527,0.000000,8.618337,47.999616,0.465695,1,5,180532,GREENE,1,1
41866,-1,39522,39521,1087.369450,0.000000,8.844139,47.999567,0.465695,1,5,180532,GREENE,1,1
41867,1,39522,39381,1055.875527,0.000000,8.618337,47.999613,0.462961,1,5,180532,GREENE,1,1
41867,-1,39381,39522,1087.369450,0.000000,8.844139,47.999569,0.462961,1,5,180532,GREENE,1,1
41868,1,39492,39515,3360.801438,0.000000,298.713634,45.976132,0.190381,1,3,180543,GREENE,1,1
41868,-1,39515,39492,3201.338553,0.000000,154.570134,45.985923,0.190381,1,3,180543,GREENE,1,1
41869,1,39515,39516,3360.801438,0.000000,298.713634,45.976135,0.190303,1,3,180543,GREENE,1,1
41869,-1,39516,39515,3201.338553,0.000000,154.570134,45.985924,0.190303,1,3,180543,GREENE,1,1
41870,1,39516,39517,3360.801438,0.000000,298.713634,45.976132,0.199241,1,3,180543,GREENE,1,1
41870,-1,39517,39516,3201.338553,0.000000,154.570134,45.985925,0.199241,1,3,180543,GREENE,1,1
41871,1,39517,39518,3360.801438,0.000000,298.713634,45.976129,0.100304,1,3,180543,GREENE,1,1
41871,-1,39518,39517,3201.338553,0.000000,154.570134,45.985919,0.100304,1,3,180543,GREENE,1,1
41872,1,39803,39805,3963.082346,0.000000,85.120003,47.914063,0.132548,1,5,180516,GREENE,1,1
41872,-1,39805,39803,4038.598434,0.000000,78.674838,47.909005,0.132548,1,5,180516,GREENE,1,1
41873,1,39805,39806,3963.082346,0.000000,85.120003,11.120427,0.133994,1,5,180516,GREENE,1,1
41873,-1,39806,39805,4038.598434,0.000000,78.674838,47.909013,0.133994,1,5,180516,GREENE,1,1
41874,1,39793,39794,1957.409034,0.000000,55.249014,47.994556,0.390045,1,5,180516,GREENE,1,1
41874,-1,39794,39793,1562.041087,0.000000,47.447919,47.997750,0.390045,1,5,180516,GREENE,1,1
41875,1,39794,39795,1957.409034,0.000000,55.249014,47.994557,0.372709,1,5,180516,GREENE,1,1
41875,-1,39795,39794,1562.041087,0.000000,47.447919,47.997750,0.372709,1,5,180516,GREENE,1,1
41876,1,39795,39812,1957.409034,0.000000,55.249014,47.994555,0.371376,1,5,180516,GREENE,1,1
41876,-1,39812,39795,1562.041087,0.000000,47.447919,47.997750,0.371376,1,5,180516,GREENE,1,1
41877,1,39812,39813,1957.409034,0.000000,55.249014,21.307669,0.353975,1,5,180516,GREENE,1,1
41877,-1,39813,39812,1562.041087,0.000000,47.447919,47.997750,0.353975,1,5,180516,GREENE,1,1
41878,1,39796,39797,2005.673312,0.000000,29.870989,47.994685,0.303163,1,5,180565,GREENE,1,1
41878,-1,39797,39796,2476.557346,0.000000,31.226919,47.987900,0.303163,1,5,180565,GREENE,1,1
41879,1,39797,39821,2005.673312,0.000000,29.870989,47.994683,0.304628,1,5,180520,GREENE,1,1
41879,-1,39821,39797,2476.557346,0.000000,31.226919,47.987901,0.304628,1,5,180520,GREENE,1,1
41880,1,39821,39817,2005.673312,0.000000,29.870989,47.994684,0.325062,1,5,180520,GREENE,1,1
41880,-1,39817,39821,2476.557346,0.000000,31.226919,47.987902,0.325062,1,5,180520,GREENE,1,1
41881,1,39817,39818,2005.673312,0.000000,29.870989,47.994683,0.309738,1,5,180520,GREENE,1,1
41881,-1,39818,39817,2476.557346,0.000000,31.226919,47.987902,0.309738,1,5,180520,GREENE,1,1
41882,1,39818,39769,3441.412429,0.000000,27.173374,47.956855,0.950594,1,5,180520,GREENE,1,1
41882,-1,39769,39818,3494.785321,0.000000,20.099132,47.955038,0.950594,1,5,180520,GREENE,1,1
41883,1,39769,39770,3441.412429,0.000000,27.173374,47.956855,0.257656,1,5,180520,GREENE,1,1
41883,-1,39770,39769,3494.785321,0.000000,20.099132,47.955038,0.257656,1,5,180520,GREENE,1,1
41884,1,40075,40072,3623.707708,0.000000,36.115226,47.945940,0.983410,1,5,180520,GREENE,1,1
41884,-1,40072,40075,3635.027905,0.000000,28.028490,47.946409,0.983410,1,5,180520,GREENE,1,1
41885,1,40072,40073,3623.707708,0.000000,36.115226,47.945942,0.978241,1,5,180520,GREENE,1,1
41885,-1,40073,40072,3635.027905,0.000000,28.028490,47.946404,0.978241,1,5,180520,GREENE,1,1
41886,1,39818,39771,1335.260778,0.000000,22.057607,47.998941,0.371530,1,5,180517,GREENE,1,1
41886,-1,39771,39818,1807.690340,0.000000,30.900497,47.996422,0.371530,1,5,180517,GREENE,1,1
41887,1,39771,39772,1335.260778,0.000000,22.057607,47.998941,0.367214,1,5,180517,GREENE,1,1
41887,-1,39772,39771,1807.690340,0.000000,30.900497,47.996420,0.367214,1,5,180517,GREENE,1,1
41888,1,39772,39844,1335.260778,0.000000,22.057607,47.998938,0.188951,1,5,180517,GREENE,1,1
41888,-1,39844,39772,1807.690340,0.000000,30.900497,47.996419,0.188951,1,5,180517,GREENE,1,1
41889,1,39842,39843,1335.260778,0.000000,22.057607,47.998937,0.396046,1,5,180562,GREENE,1,1
41889,-1,39843,39842,1807.690340,0.000000,30.900497,47.996417,0.396046,1,5,180562,GREENE,1,1
41890,1,39838,39839,8334.678414,0.000000,7886.032694,68.544316,0.334229,2,1,180562,GREENE,1,1
41891,1,39839,39773,8334.678414,0.000000,7886.032694,68.544311,0.336250,2,1,180562,GREENE,1,1
41892,1,39841,39854,8101.752003,0.000000,8849.376111,67.440198,0.088869,2,1,180562,GREENE,1,1
41893,1,39854,39338,8101.752003,0.000000,8849.376111,67.440203,0.088976,2,1,180562,GREENE,1,1
41894,1,39847,39851,1646.926502,0.000000,30.322335,32.998285,0.011570,1,5,180562,GREENE,1,1
41895,1,39851,39834,1646.926502,0.000000,30.322335,32.998285,0.013575,1,5,180562,GREENE,1,1
41896,1,39834,39848,411.294173,0.000000,11.006115,32.999993,0.054264,1,5,180562,GREENE,1,1
41897,1,39848,39837,411.294173,0.000000,11.006115,32.999992,0.057629,1,5,180562,GREENE,1,1
41898,1,39843,39849,1235.632329,0.000000,19.316220,32.999470,0.057772,1,5,180562,GREENE,1,1
41899,1,39849,39847,1235.632329,0.000000,19.316220,32.999469,0.060189,1,5,180562,GREENE,1,1
41900,1,39837,39850,1807.690340,0.000000,30.900497,32.997540,0.011648,1,5,180562,GREENE,1,1
41901,1,39850,39843,1807.690340,0.000000,30.900497,32.997539,0.013628,1,5,180562,GREENE,1,1
41902,1,39773,39774,8434.306863,0.000000,7888.774081,68.492645,4.721130,2,1,180563,GREENE,1,1
41903,1,39768,39840,6866.119674,0.000000,8830.059892,68.148399,0.382448,2,1,180562,GREENE,1,1
41904,1,39840,39841,6866.119674,0.000000,8830.059892,68.148397,0.376204,2,1,180562,GREENE,1,1
41905,1,39810,39779,3603.122780,0.000000,52.726275,47.944820,0.008191,1,5,180562,GREENE,1,1
41905,-1,39779,39810,4053.690569,0.000000,61.231974,0.869162,0.008191,1,5,180562,GREENE,1,1
41906,1,39816,39813,3802.043675,0.000000,53.500940,6.252383,0.066505,1,5,180516,GREENE,1,1
41906,-1,39813,39816,4248.989253,0.000000,65.015871,47.892744,0.066505,1,5,180516,GREENE,1,1
41907,1,39813,39798,2240.002588,0.000000,6.053020,47.992621,0.433819,1,5,180565,GREENE,1,1
41907,-1,39798,39813,2291.580219,0.000000,9.766857,23.735496,0.433819,1,5,180565,GREENE,1,1
41908,1,39798,39799,2240.002588,0.000000,6.053020,47.992623,0.447545,1,5,180565,GREENE,1,1
41908,-1,39799,39798,2291.580219,0.000000,9.766857,47.991800,0.447545,1,5,180565,GREENE,1,1
41909,1,39799,39822,2240.002588,0.000000,6.053020,47.992620,0.051907,1,5,180565,GREENE,1,1
41909,-1,39822,39799,2291.580219,0.000000,9.766857,47.991799,0.051907,1,5,180565,GREENE,1,1
41910,1,39823,39818,2372.328053,0.000000,11.095389,47.990544,0.445762,1,5,180517,GREENE,1,1
41910,-1,39818,39823,2427.246473,0.000000,11.508107,47.989630,0.445762,1,5,180517,GREENE,1,1
41911,1,39568,39570,84.318708,0.000000,1.066741,38.999999,0.266915,1,6,180516,GREENE,1,1
41911,-1,39570,39568,132.277529,0.000000,0.452130,38.999996,0.266915,1,6,180516,GREENE,1,1
41912,1,39570,39571,84.318708,0.000000,1.066741,39.000000,0.128081,1,6,180516,GREENE,1,1
41912,-1,39571,39570,132.277529,0.000000,0.452130,38.999997,0.128081,1,6,180516,GREENE,1,1
41913,1,39565,39566,294.432723,0.000000,1.066741,38.999941,0.243496,1,6,180544,GREENE,1,1
41913,-1,39566,39565,340.696652,0.000000,0.539634,38.999894,0.243496,1,6,180544,GREENE,1,1
41914,1,39566,39574,294.432723,0.000000,1.066741,38.999943,0.239735,1,6,180544,GREENE,1,1
41914,-1,39574,39566,340.696652,0.000000,0.539634,38.999899,0.239735,1,6,180544,GREENE,1,1
41915,1,40073,40076,4759.453956,0.000000,42.841252,48.770318,0.020022,1,5,180580,GREENE,1,1
41915,-1,40076,40073,4666.202897,0.000000,34.998444,48.790673,0.020022,1,5,180580,GREENE,1,1
41916,1,40076,40069,4759.453956,0.000000,42.841252,48.770321,0.019822,1,5,180580,GREENE,1,1
41916,-1,40069,40076,4666.202897,0.000000,34.998444,48.790676,0.019822,1,5,180580,GREENE,1,1
41917,1,40055,40056,941.246849,0.000000,5.032407,47.999763,0.818611,1,5,180580,GREENE,1,1
41917,-1,40056,40055,843.872508,0.000000,5.275646,47.999847,0.818611,1,5,180580,GREENE,1,1
41918,1,40056,40045,941.246849,0.000000,5.032407,47.999764,0.848238,1,5,180580,GREENE,1,1
41918,-1,40045,40056,843.872508,0.000000,5.275646,47.999850,0.848238,1,5,180580,GREENE,1,1
41919,1,40045,40046,941.246849,0.000000,5.032407,47.999763,0.429169,1,5,180520,GREENE,1,1
41919,-1,40046,40045,843.872508,0.000000,5.275646,47.999843,0.429169,1,5,180520,GREENE,1,1
41920,1,40074,40073,2390.604168,0.000000,15.504300,47.990078,0.828456,1,5,180520,GREENE,1,1
41920,-1,40073,40074,2286.032912,0.000000,15.748228,47.991674,0.828456,1,5,180520,GREENE,1,1
41921,1,40055,40057,844.823076,0.000000,5.708472,47.999843,1.361415,1,5,180580,GREENE,1,1
41921,-1,40057,40055,654.556523,0.000000,2.465239,47.999944,1.361415,1,5,180580,GREENE,1,1
41922,1,40057,40047,844.823076,0.000000,5.708472,47.999846,1.272259,1,5,180580,GREENE,1,1
41922,-1,40047,40057,654.556523,0.000000,2.465239,47.999947,1.272259,1,5,180580,GREENE,1,1
41923,1,40047,40048,844.823076,0.000000,5.708472,47.999848,1.253722,1,5,180519,GREENE,1,1
41923,-1,40048,40047,654.556523,0.000000,2.465239,47.999947,1.253722,1,5,180519,GREENE,1,1
41924,1,40048,40049,844.823076,0.000000,5.708472,47.999844,0.631294,1,5,180519,GREENE,1,1
41924,-1,40049,40048,654.556523,0.000000,2.465239,47.999946,0.631294,1,5,180519,GREENE,1,1
42505,1,41346,41347,3663.497462,0.000000,504.816069,33.953445,0.367920,1,3,180595,LAWRENCE,1,1
42505,-1,41347,41346,3478.789755,0.000000,214.483624,19.545951,0.367920,1,3,180595,LAWRENCE,1,1
42506,1,41347,41461,3663.497462,0.000000,504.816069,33.953442,0.192061,1,3,180594,LAWRENCE,1,1
42506,-1,41461,41347,3478.789755,0.000000,214.483624,33.978977,0.192061,1,3,180594,LAWRENCE,1,1
42507,1,41460,41348,2607.636093,0.000000,503.664371,33.982520,0.366915,1,3,180594,LAWRENCE,1,1
42507,-1,41348,41460,2426.685487,0.000000,204.713813,33.994011,0.366915,1,3,180594,LAWRENCE,1,1
42508,1,41348,41343,2607.636093,0.000000,503.664371,19.685687,0.374080,1,3,180594,LAWRENCE,1,1
42508,-1,41343,41348,2426.685487,0.000000,204.713813,33.994009,0.374080,1,3,180594,LAWRENCE,1,1
42509,1,41387,41402,6319.516731,0.000000,575.351425,33.981851,0.041106,2,3,180603,LAWRENCE,1,1
42510,1,41402,41400,6319.516731,0.000000,575.351425,4.470987,0.041160,2,3,180603,LAWRENCE,1,1
42511,1,41387,41349,2822.103770,0.000000,46.986512,7.603395,0.077948,1,4,180603,LAWRENCE,1,1
42511,-1,41349,41387,2785.817785,0.000000,81.189990,7.603241,0.077948,1,4,180603,LAWRENCE,1,1
42512,1,41350,41439,4139.648409,0.000000,129.340421,31.945933,0.227486,1,4,180613,LAWRENCE,1,1
42512,-1,41439,41350,4327.096052,0.000000,121.611417,31.937256,0.227486,1,4,180613,LAWRENCE,1,1
42513,1,41439,41442,4139.648409,0.000000,129.340421,31.945932,0.056841,1,4,180613,LAWRENCE,1,1
42513,-1,41442,41439,4327.096052,0.000000,121.611417,31.937255,0.056841,1,4,180613,LAWRENCE,1,1
42514,1,41435,41418,3281.366395,0.000000,111.767979,31.978093,0.227588,1,4,180613,LAWRENCE,1,1
42514,-1,41418,41435,3436.255584,0.000000,100.968838,31.974730,0.227588,1,4,180613,LAWRENCE,1,1
42515,1,39886,39887,11200.316137,0.000000,2213.911757,55.516713,0.211527,2,3,180384,LAWRENCE,1,1
42515,-1,39887,39886,11776.270970,0.000000,1558.389091,15.307478,0.211527,2,3,180384,LAWRENCE,1,1
42516,1,39887,39897,11200.316137,0.000000,2213.911757,55.516713,0.211643,2,3,180385,LAWRENCE,1,1
42516,-1,39897,39887,11776.270970,0.000000,1558.389091,55.622079,0.211643,2,3,180385,LAWRENCE,1,1
42517,1,39897,39893,11200.316137,0.000000,2213.911757,55.516710,0.214159,2,3,180385,LAWRENCE,1,1
42517,-1,39893,39897,11776.270970,0.000000,1558.389091,55.622077,0.214159,2,3,180385,LAWRENCE,1,1
42518,1,39893,39894,11200.316137,0.000000,2213.911757,14.689734,0.200443,2,3,180385,LAWRENCE,1,1
42518,-1,39894,39893,11776.270970,0.000000,1558.389091,55.622078,0.200443,2,3,180385,LAWRENCE,1,1
42519,1,39712,39724,2177.211052,0.000000,24.001090,48.883941,0.328407,1,7,180497,LAWRENCE,1,1
42519,-1,39724,39712,2252.685444,0.000000,26.630268,20.434363,0.328407,1,7,180497,LAWRENCE,1,1
42520,1,39724,39725,2177.211052,0.000000,24.001090,48.883943,0.355570,1,7,180497,LAWRENCE,1,1
42520,-1,39725,39724,2252.685444,0.000000,26.630268,48.866054,0.355570,1,7,180497,LAWRENCE,1,1
42521,1,39725,39947,2177.211052,0.000000,24.001090,48.883941,0.333306,1,7,180497,LAWRENCE,1,1
42521,-1,39947,39725,2252.685444,0.000000,26.630268,48.866049,0.333306,1,7,180497,LAWRENCE,1,1
42522,1,39947,39948,2177.211052,0.000000,24.001090,48.883946,0.183692,1,7,180497,LAWRENCE,1,1
